City ID,City,Latitude,Longitude,Max Temperature,Humidity,Cloudiness,Wind Speed,Date,Country
356,Smithers,54.7804,-127.1743,62.92,88,40,0.0,1627721245,CA
357,Curup,-3.4667,102.5333,75.96,90,58,3.29,1627721246,ID
358,Zeya,53.75,127.2667,51.87,95,100,4.32,1627721246,RU
359,Mega,4.05,38.3,64.69,45,82,22.7,1627721246,ET
360,Kahului,20.8947,-156.47,76.26,81,40,17.27,1627721246,US
361,Hokitika,-42.7167,170.9667,49.78,89,100,5.32,1627721246,NZ
362,Prieska,-29.6641,22.7474,66.92,12,0,3.24,1627721246,ZA
363,Lensk,60.7253,114.9278,80.98,24,63,10.36,1627721246,RU
364,Nexo,55.0607,15.1306,66.29,78,24,22.19,1627721247,DK
365,Dunda,-8.1167,34.25,71.89,41,68,10.22,1627721247,TZ
366,Touros,-5.1989,-35.4608,72.5,88,4,13.85,1627721247,BR
367,Surt,31.2089,16.5887,88.25,48,0,9.1,1627721247,LY
368,Mungaa,-4.9667,34.8833,71.91,37,11,13.73,1627721247,TZ
369,Brae,60.3964,-1.353,51.71,80,100,15.68,1627721088,GB
370,Flores,16.9226,-89.8994,71.04,98,86,0.67,1627721247,GT
371,Avallon,47.4833,3.9,63.34,73,99,7.94,1627721161,FR
372,Codrington,-38.2667,141.9667,49.96,94,100,9.4,1627721012,AU
373,Poum,-20.2333,164.0167,69.8,59,6,22.24,1627721248,NC
374,Agadir,30.4202,-9.5982,72.05,51,0,3.74,1627721181,MA
375,Hosbach,50.0,9.2,72.05,59,17,13.67,1627721248,DE
376,Thunder Bay,48.4001,-89.3168,63.0,98,90,6.91,1627721248,CA
377,Labuhan,-6.8844,112.2051,85.42,64,15,7.43,1627721248,ID
378,Mitsamiouli,-11.3847,43.2844,79.27,67,0,12.41,1627721248,KM
379,Tefe,-3.3542,-64.7114,69.71,74,96,0.89,1627721248,BR
380,Itapipoca,-3.4944,-39.5786,70.84,94,92,3.96,1627721248,BR
381,Kasangulu,-4.5911,15.1708,72.54,41,3,6.35,1627721248,CD
382,Villa Maria,-32.4075,-63.2402,39.96,52,0,6.91,1627721239,AR
383,Bac Lieu,9.285,105.7244,87.94,64,96,12.3,1627721039,VN
384,Urumqi,43.801,87.6005,59.95,77,90,2.24,1627721176,CN
385,Muroto,33.2833,134.15,84.24,74,100,4.7,1627721249,JP
386,Taylorville,39.5489,-89.2945,66.85,77,90,8.05,1627721249,US
387,Leua,48.2156,18.6071,66.04,89,100,5.48,1627721249,SK
388,Khani,41.9563,42.9566,76.57,47,2,5.03,1627721249,GE
389,Kalmunai,7.4167,81.8167,88.34,61,17,17.29,1627721249,LK
390,Yulara,-25.2406,130.9889,80.44,22,0,19.57,1627721025,AU
391,Puerto Carreno,6.189,-67.4859,73.26,93,98,6.02,1627721249,CO
392,Husavik,66.0449,-17.3389,49.91,53,1,2.3,1627721250,IS
393,Port Said,31.2565,32.2841,82.38,78,40,8.05,1627721250,EG
394,Leninskoye,41.7589,69.3864,94.78,12,94,9.84,1627721250,KZ
395,Te Anau,-45.4167,167.7167,45.93,97,100,0.16,1627721250,NZ
396,Znamenskoye,57.1281,73.8282,66.27,82,97,6.6,1627721250,RU
397,Tarakan,3.3,117.6333,85.5,66,20,8.05,1627721250,ID
398,Gawler,-34.6,138.7333,53.22,92,86,1.52,1627721250,AU
399,Rundu,-17.9333,19.7667,69.3,23,2,13.18,1627721250,NA
400,Wanning,18.8003,110.3967,91.2,62,99,15.93,1627721250,CN
401,Kaeo,-35.1,173.7833,58.32,89,100,16.67,1627721251,NZ
402,Ormara,25.2088,64.6357,82.63,83,96,21.03,1627721251,PK
403,Zhangjiakou,40.81,114.8794,85.64,32,48,15.3,1627721251,CN
404,Padang,-0.9492,100.3543,84.25,75,53,5.17,1627721222,ID
405,Hameenlinna,60.996,24.4643,65.05,50,13,6.69,1627721017,FI
406,Flin Flon,54.7682,-101.865,53.55,64,1,4.83,1627721251,CA
407,Clarksburg,39.2807,-80.3445,64.13,90,1,0.0,1627721251,US
408,Impfondo,1.6381,18.0667,91.24,41,68,5.28,1627721251,CG
409,Maryville,35.7565,-83.9705,74.14,91,91,2.37,1627721251,US
410,Celestun,20.8667,-90.4,78.26,85,2,10.11,1627721252,MX
411,Vanimo,-2.6741,141.3028,80.44,82,96,6.62,1627721252,PG
412,Ereymentau,51.6199,73.1033,72.57,36,100,10.6,1627721252,KZ
413,Batagay-Alyta,67.8006,130.4114,80.28,31,31,15.08,1627721252,RU
414,Yining,29.0361,114.5636,87.69,60,82,5.37,1627721252,CN
415,Qingdao,36.0986,120.3719,87.4,62,0,13.42,1627721252,CN
416,Pangnirtung,66.1451,-65.7125,53.62,69,100,2.19,1627721252,CA
417,Victoria,22.2855,114.1577,88.32,85,96,1.01,1627721101,HK
418,Gilgit,35.9221,74.3087,89.49,41,100,4.83,1627721252,PK
419,Talas,38.6908,35.5538,75.87,47,20,3.44,1627721253,TR
420,Aden,12.7794,45.0367,81.21,74,64,5.99,1627721023,YE
421,Ixtapa,20.7,-105.2,74.23,96,100,3.65,1627721253,MX
422,Usta Muhammad,28.1794,68.0445,114.64,17,0,1.74,1627721253,PK
423,Tessalit,20.1986,1.0114,97.03,23,37,10.33,1627721253,ML
424,Zhangye,38.9342,100.4517,100.58,9,0,11.97,1627721253,CN
425,Parrita,9.5201,-84.3225,82.17,86,48,4.05,1627721253,CR
426,Cidreira,-30.1811,-50.2056,50.94,75,0,12.26,1627721253,BR
427,Waipawa,-41.4122,175.5153,50.04,94,76,4.9,1627721253,NZ
428,Maniitsoq,65.4167,-52.9,46.9,72,2,4.92,1627721254,GL
429,Bonao,18.9369,-70.4092,78.89,98,19,2.06,1627721254,DO
430,Zhongshu,24.5167,103.7667,66.63,97,100,3.58,1627721254,CN
431,Monrovia,6.3005,-10.7969,74.97,82,36,9.37,1627721254,LR
432,Kurchum,48.5722,83.6542,81.43,25,0,7.23,1627721254,KZ
433,Balkanabat,39.5108,54.3671,98.83,11,0,13.94,1627721254,TM
434,Sur,22.5667,59.5289,101.1,39,83,11.97,1627721254,OM
435,Kijang,35.2442,129.2139,87.53,84,100,11.32,1627721254,KR
436,Tura,25.5198,90.2201,75.81,97,100,5.06,1627721254,IN
437,Gasa,31.5,34.4667,91.38,46,0,9.37,1627721255,PS
438,Nanzhang,31.7765,111.8386,96.17,51,0,4.32,1627721255,CN
439,Ayapa,18.1833,-93.1667,77.14,86,92,0.31,1627721255,MX
440,Calvinia,-31.4707,19.776,64.22,24,0,11.5,1627721255,ZA
441,Asau,46.4333,26.4,86.76,49,0,2.73,1627721255,RO
442,Hervey Bay,-25.2986,152.8535,67.01,76,78,3.0,1627721255,AU
443,Saurimo,-9.6608,20.3916,68.32,45,0,9.22,1627721255,AO
444,Mayumba,-3.432,10.6554,75.69,74,84,4.03,1627721255,GA
445,Baturaja,-4.1333,104.1667,89.74,50,81,3.6,1627721255,ID
446,Ilhabela,-23.7781,-45.3581,55.72,74,90,3.78,1627721256,BR
447,Barcelos,41.5388,-8.6151,65.84,53,1,10.85,1627721256,PT
448,Moba,33.2288,105.0179,83.88,39,0,4.52,1627721256,CN
449,Kizner,56.2749,51.508,78.67,62,82,10.49,1627721256,RU
450,Lorengau,-2.0226,147.2712,81.88,73,50,4.23,1627721256,PG
451,Sampit,-2.5333,112.95,85.51,66,95,4.03,1627721256,ID
452,Cacador,-26.7753,-51.015,32.4,80,98,3.47,1627721256,BR
453,Kumluca,36.3703,30.2869,96.3,33,0,5.48,1627721256,TR
454,Beyneu,45.3167,55.2,96.33,10,0,2.91,1627721256,KZ
455,Vitoria Da Conquista,-14.8661,-40.8394,56.41,91,100,9.62,1627721198,BR
456,Issenye,-2.0,34.3333,79.81,27,67,6.51,1627721257,TZ
457,Flinders,-34.5833,150.8552,65.05,54,4,11.7,1627721028,AU
458,Rincon,32.296,-81.2354,82.85,87,1,8.05,1627721257,US
459,Novoagansk,61.9449,76.6625,53.53,85,100,4.7,1627721257,RU
460,Fonte Boa,-2.4959,-66.2662,66.94,82,94,1.68,1627721257,BR
461,Marrakesh,31.6315,-8.0083,77.07,57,40,3.44,1627721155,MA
462,Kenai,60.5544,-151.2583,56.03,88,90,5.75,1627721257,US
463,Bezenchuk,52.982,49.4333,87.15,43,100,16.2,1627721257,RU
464,Dabwali,29.95,74.7333,97.92,44,42,10.31,1627721257,IN
465,Srednebelaya,50.6594,128.0106,61.18,98,100,12.57,1627721257,RU
466,Kosh-Agach,50.0,88.6667,53.58,71,100,8.34,1627721258,RU
467,Shieli,44.1667,66.75,95.77,11,1,20.74,1627721258,KZ
468,Ewa Beach,21.3156,-158.0072,80.55,66,1,11.99,1627721258,US
469,Los Llanos De Aridane,28.6585,-17.9182,69.55,87,20,19.57,1627721258,ES
470,Santa Cruz,-17.8,-63.1667,53.06,62,40,3.44,1627721258,BO
471,Wynyard,-41.0,145.7167,50.9,95,100,8.05,1627721258,AU
472,Gizo,-8.103,156.8419,81.19,80,51,18.5,1627721258,SB
473,Redding,40.5865,-122.3917,89.37,52,1,3.44,1627721258,US
474,Serenje,-13.2325,30.2352,64.85,48,36,12.62,1627721258,ZM
475,Guider,9.9342,13.9486,70.68,77,100,3.18,1627721258,CM
476,Kabare,-2.4683,28.8242,73.51,42,39,8.77,1627721259,CD
477,Kawardha,22.0167,81.25,82.42,73,100,12.88,1627721259,IN
478,Soure,-0.7167,-48.5233,77.23,86,10,3.49,1627721259,BR
479,Lata,40.1629,-8.3327,66.92,56,28,11.18,1627721259,PT
480,Ormond Beach,29.2858,-81.0559,79.03,75,1,3.44,1627721259,US
481,Anshan,41.1236,122.99,76.26,92,92,5.57,1627721259,CN
482,Moron,-34.6534,-58.6198,47.98,78,0,5.21,1627721063,AR
483,Pelym,61.0108,61.9978,71.87,35,21,5.3,1627721259,RU
484,Erzurum,40.0,41.5,76.68,31,63,7.83,1627721080,TR
485,Craig,40.5153,-107.5464,66.15,68,20,4.61,1627721259,US
486,Wajir,1.7471,40.0573,85.75,39,82,22.62,1627721260,KE
487,Ketchikan,55.3422,-131.6461,61.27,88,1,4.61,1627721260,US
488,Zhezkazgan,47.8043,67.7144,87.82,12,61,2.08,1627721260,KZ
489,Yura,-16.2522,-71.6797,48.25,45,9,3.69,1627721260,PE
490,Mae Ramat,16.984,98.5166,80.92,93,97,2.77,1627721260,TH
491,Yanam,16.7333,82.2167,90.0,48,100,11.59,1627721260,IN
492,Kulhudhuffushi,6.6221,73.07,82.6,76,91,12.8,1627721260,MV
493,Guiratinga,-16.3494,-53.7583,56.12,29,0,3.36,1627721260,BR
494,Hambantota,6.1241,81.1185,97.14,49,20,14.97,1627721260,LK
495,Manakara,-22.1333,48.0167,72.88,60,23,9.42,1627721260,MG
496,Ulaanbaatar,47.9077,106.8832,71.73,49,20,15.66,1627721260,MN
497,San Roque,36.2107,-5.3842,77.81,60,20,11.5,1627721261,ES
498,Aklavik,68.2191,-135.0107,65.23,81,25,1.05,1627721261,CA
499,Fort Frances,48.5999,-93.4003,56.16,76,1,0.0,1627721261,CA
500,Port Keats,-14.25,129.55,79.18,75,47,8.52,1627721261,AU
501,Santa Cruz De La Palma,28.6835,-17.7642,73.54,73,20,19.57,1627721261,ES
502,Karasjok,69.4719,25.5112,55.51,71,100,7.25,1627721261,NO
503,Graaff-Reinet,-32.2522,24.5308,71.85,11,0,9.35,1627721261,ZA
504,Neunkirchen,49.35,7.1833,68.09,68,20,1.99,1627721094,DE
505,Nanortalik,60.1432,-45.2371,45.25,83,100,3.44,1627721261,GL
506,Black River,18.0264,-77.8487,78.8,80,5,5.57,1627721261,JM
507,Mamburao,13.25,120.6667,79.57,87,100,6.49,1627721262,PH
508,Say,13.1007,2.3689,77.56,58,72,12.86,1627721262,NE
509,Nuuk,64.1835,-51.7216,50.61,76,40,3.44,1627721186,GL
510,Yashkul,46.1711,45.3435,92.91,18,7,8.41,1627721262,RU
511,Palencia,42.4167,-4.5,59.79,76,100,13.2,1627721262,ES
512,Dickinson,29.4608,-95.0513,82.94,87,1,0.0,1627721068,US
513,Zambezi,-13.5432,23.1047,75.56,26,0,11.92,1627721262,ZM
514,Kropotkin,45.4375,40.5756,91.94,25,1,3.85,1627721262,RU
515,Peniche,39.3558,-9.3811,68.88,76,53,19.66,1627721263,PT
516,Juneau,58.3019,-134.4197,63.84,78,20,0.0,1627721263,US
517,Amahai,-3.3333,128.9167,80.78,82,61,5.5,1627721263,ID
518,Hohhot,40.8106,111.6522,84.49,32,20,15.66,1627721263,CN
519,Sarahan,31.5167,77.8,72.3,78,68,5.37,1627721263,IN
520,Klaksvik,62.2266,-6.589,50.92,80,100,16.53,1627721263,FO
521,Kyren,51.6828,102.1408,73.49,58,100,3.4,1627721263,RU
522,Qasigiannguit,68.8193,-51.1922,53.85,57,10,5.14,1627721263,GL
523,Hearst,49.6835,-83.6665,52.05,97,100,3.83,1627721263,CA
524,Ust-Tarka,55.5672,75.705,75.49,47,59,14.0,1627721263,RU
525,Port-Gentil,-0.7193,8.7815,80.56,74,40,11.5,1627721264,GA
526,Buchanan,5.8808,-10.0467,75.16,78,22,8.46,1627721264,LR
527,Killybegs,54.6333,-8.45,60.46,86,100,8.25,1627721264,IE
528,Sorland,67.667,12.6934,48.27,74,91,20.13,1627721264,NO
529,Kismayo,-0.3582,42.5454,80.87,61,100,17.87,1627721264,SO
530,Benidorm,38.5382,-0.131,88.16,52,0,3.04,1627721115,ES
531,Aksarka,66.5606,67.7975,56.07,64,96,2.35,1627721264,RU
532,Kendari,-3.945,122.4989,79.39,89,80,3.02,1627721264,ID
533,Hirara,24.8,125.2833,84.06,94,75,13.8,1627721265,JP
534,Mezen,65.8522,44.24,69.84,57,74,5.53,1627721265,RU
535,Indian Head,38.6001,-77.1622,71.49,71,1,0.0,1627721265,US
536,Gladstone,-23.85,151.25,67.93,73,3,4.61,1627721265,AU
537,Boa Vista,2.8197,-60.6733,75.18,94,90,5.75,1627721265,BR
538,Vestmannaeyjar,63.4427,-20.2734,53.89,92,93,14.0,1627721265,IS
539,Carbonia,39.1672,8.5222,86.99,34,43,6.85,1627721265,IT
540,Kavaratti,10.5669,72.642,82.18,78,94,16.42,1627721265,IN
541,Poronaysk,49.2167,143.1167,61.34,87,100,4.34,1627721265,RU
542,Iskateley,67.6803,53.1512,59.95,48,100,6.8,1627721265,RU
543,Pimenta Bueno,-11.6725,-61.1936,57.43,60,19,3.47,1627721266,BR
544,Santa Rosalia,27.3167,-112.2833,83.14,56,6,1.88,1627721266,MX
545,Sumter,28.7086,-82.0831,79.74,88,82,5.23,1627721266,US
546,Benguela,-12.5763,13.4055,77.63,59,6,4.92,1627721266,AO
547,Zabaykalsk,49.6333,117.3167,56.25,80,100,21.63,1627721266,RU
548,Bereda,43.2686,-7.5406,65.41,94,48,4.12,1627721266,ES
549,Shelburne,44.0787,-80.2041,52.25,77,12,6.29,1627721266,CA
550,Sao Joao Da Barra,-21.6403,-41.0511,55.38,75,60,9.89,1627721056,BR
551,Mayya,61.7333,130.2811,78.12,32,5,4.9,1627721266,RU
552,Tilichiki,60.4667,166.1,52.65,56,67,6.06,1627721266,RU
553,Omboue,-1.5746,9.2618,78.73,66,96,4.09,1627721267,GA
554,Aswan,24.0934,32.907,102.56,12,17,10.56,1627721234,EG
555,Mustasaari,63.1142,21.6822,64.24,88,75,10.36,1627721267,FI
556,Vallenar,-28.5708,-70.7581,57.34,32,0,2.21,1627721267,CL
557,Caravelas,-17.7125,-39.2481,69.53,64,100,14.12,1627721267,BR
558,La Sarre,48.8002,-79.1996,52.68,73,98,5.84,1627721267,CA
559,La Romana,18.4273,-68.9728,78.53,91,96,7.56,1627721267,DO
560,Itapaci,-14.9508,-49.5494,61.97,39,3,4.12,1627721267,BR
561,Menges,46.1669,14.575,82.49,67,75,3.44,1627721267,SI
562,Aleppo,36.25,37.5,97.54,26,0,11.99,1627721267,SY
563,Garden City,42.3256,-83.331,59.0,89,20,3.44,1627721267,US
564,Maraa,-1.8333,-65.3667,68.14,82,90,0.63,1627721268,BR
565,Takhatpur,22.15,81.8667,80.04,81,100,12.3,1627721268,IN
566,Xining,36.6167,101.7667,85.33,20,2,4.74,1627721268,CN
567,Komsomolskiy,40.4272,71.7189,92.62,21,30,6.91,1627721268,UZ
568,Renala Khurd,30.8833,73.6,100.9,37,45,6.31,1627721268,PK
569,Askoy,60.4092,5.226,61.95,78,75,8.05,1627721268,NO
570,Quelimane,-17.8786,36.8883,76.95,73,75,8.99,1627721268,MZ
571,Shunyi,40.125,116.6453,93.15,55,20,4.47,1627721269,CN
572,Itarema,-2.9248,-39.9167,74.52,85,79,10.6,1627721269,BR
573,Belmonte,-15.8631,-38.8828,63.1,87,100,14.27,1627721269,BR
574,Hopelchen,19.7667,-89.85,72.48,97,13,2.91,1627721269,MX
575,Otradnoye,59.7775,30.8181,67.55,86,97,14.25,1627721269,RU
576,Gogrial,8.5332,28.1004,76.96,84,100,2.82,1627721269,SS
577,Andenes,69.3143,16.1194,49.06,76,90,13.8,1627721269,NO
578,Takoradi,4.8845,-1.7554,79.38,76,39,7.11,1627721269,GH
579,Neiafu,-18.65,-173.9833,78.04,88,67,19.91,1627721269,TO
